Tenure Months,Total Charges,Churn Value,Churn Score,CLTV,Geo Cluster,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_encoded
64,3504,0,66,3903,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
69,994,0,65,5173,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
68,4588,0,65,3776,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
18,1580,0,64,2239,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0
54,2398,0,59,5130,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
72,3282,0,47,3003,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
45,4435,0,78,3902,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1
17,3123,0,59,2446,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0
19,2399,0,71,3813,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
25,947,0,75,5956,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
26,3144,0,52,4600,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1
37,2609,0,57,2293,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0
35,3257,0,49,5453,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
35,967,0,69,3299,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
32,4178,0,73,2558,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
16,4378,0,56,2375,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
39,646,0,40,2864,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
44,929,0,42,2744,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1
64,4843,0,73,4518,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1
31,3366,0,55,5281,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1
65,1809,0,47,2998,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
25,4568,0,49,5915,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
37,3051,0,45,3906,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0
36,4621,0,77,5395,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
37,2444,0,61,5010,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
20,2980,0,60,3364,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0
47,2561,0,56,4062,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1
22,3031,0,71,2291,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1
18,4701,0,63,3079,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
32,2346,0,79,4433,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
19,368,0,59,4615,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1
54,2919,0,56,5563,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
38,2600,0,77,2208,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
33,2955,0,74,4767,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
61,3000,0,40,4148,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
28,2605,0,77,3789,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
35,1130,0,48,3874,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1
62,3836,0,63,2349,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
39,4522,0,52,3368,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1
60,3401,0,58,5083,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
71,1443,0,57,5781,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0
63,2613,0,78,2855,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
37,3716,0,71,2806,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
20,3498,0,40,2991,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
55,543,0,65,5622,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
46,1222,0,65,4448,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
43,5000,0,58,5353,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1
45,1315,0,43,2622,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0
22,2663,0,73,5383,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
20,280,0,61,2826,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
71,3352,0,65,3170,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
68,666,0,42,3594,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
49,2879,0,64,2674,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1
75,210,0,67,2727,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1
58,3627,0,80,2454,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
67,3599,0,54,4682,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
32,2769,0,75,2920,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0
32,295,0,53,5073,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0
47,4490,0,52,2727,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
23,2287,0,71,3497,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0
29,308,0,62,3244,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
35,661,0,55,3692,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
57,2957,0,45,5361,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
64,1472,0,66,5175,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0
53,3173,0,52,2951,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0
23,269,0,56,3853,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
16,3917,0,58,3105,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
68,1766,0,63,4646,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
68,1026,0,41,4068,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
51,1033,0,61,4547,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
67,4000,0,57,5308,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
36,2199,0,73,2207,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
16,274,0,59,2733,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0
18,1247,0,62,3829,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0
69,1084,0,42,3717,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0
33,1181,0,75,4600,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1
53,3980,0,64,4882,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
17,4378,0,51,3378,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0
51,1146,0,79,3986,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1
71,3203,0,53,4355,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
39,3366,0,62,2547,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1
56,1936,0,40,5301,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1
60,1246,0,45,4657,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
71,1409,0,78,4259,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
69,3174,0,62,3323,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
55,1880,0,57,3540,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0
19,1330,0,55,3386,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
25,1911,0,48,3966,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1
66,899,0,74,5030,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
22,1249,0,67,2374,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0
39,2841,0,50,4125,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
26,2467,0,52,4207,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1
73,1046,0,40,5794,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
41,4059,0,59,4879,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0
46,1961,0,58,2731,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
49,2070,0,77,2517,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1
38,3574,0,42,2372,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0
71,4698,0,57,4818,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1
50,2745,0,79,2589,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
56,750,0,54,5141,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
34,3863,0,77,4533,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36,1731,0,70,5980,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
43,3130,0,69,5775,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1
70,2251,0,51,3740,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1
49,1897,0,72,2647,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
19,832,0,45,2861,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
64,198,0,42,3142,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
60,4159,0,69,5078,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1
20,2835,0,68,5337,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
16,3435,0,54,2887,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
55,1071,0,65,2546,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
26,1508,0,52,2979,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
31,1618,0,59,2807,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
45,1992,0,43,2319,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
17,1137,0,52,3036,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
51,1298,0,47,3844,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0
26,187,0,42,5166,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0
31,4520,0,58,2598,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0
50,4808,0,69,4832,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
52,3841,0,58,5567,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
70,908,0,58,3529,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
17,1827,0,49,4984,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
45,1823,0,50,2308,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
52,2086,0,65,3177,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
67,4007,0,80,4614,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1
34,1632,0,61,5496,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
32,946,0,65,5263,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0
21,325,0,79,4934,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0
71,2703,0,60,3735,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0
48,3121,0,77,5326,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0
49,2644,0,58,4018,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
47,3874,0,52,5094,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0
29,4447,0,79,5653,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
37,944,0,65,5593,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
43,2419,0,57,3368,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
15,1058,0,70,2248,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
75,276,0,68,3354,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,1581,0,54,3970,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
22,1235,0,58,3990,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
15,703,0,61,2979,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
56,2034,0,58,4333,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
53,2809,0,63,3337,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
32,2026,0,49,2230,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
66,1070,0,45,4022,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1
18,2429,0,76,4334,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0
69,4979,0,40,2492,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
31,2191,0,78,4597,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0
39,2914,0,76,4351,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
26,2538,0,76,4500,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
31,3975,0,43,2663,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1
75,533,0,63,2270,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
41,4551,0,69,5517,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
41,4630,0,58,3809,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0
68,4599,0,61,3362,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
35,3419,0,63,4818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,4561,0,42,5187,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
65,240,0,79,4606,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
61,1606,0,50,4768,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
69,351,0,63,4302,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1
50,918,0,52,5934,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
58,2811,0,45,4189,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0
15,3831,0,76,3462,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
71,4669,0,57,2949,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
25,2170,0,74,3053,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
75,2397,0,50,5379,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
24,1268,0,49,5969,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1
15,971,0,45,5461,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0
41,1381,0,48,3290,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
43,4462,0,48,3215,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0
66,3879,0,45,2355,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1
33,4530,0,56,5316,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1
44,4605,0,52,3752,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
30,3003,0,40,3683,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0
53,1038,0,59,4657,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1
31,2972,0,68,2435,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
59,3242,0,71,5014,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
65,964,0,78,5881,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1
71,815,0,60,5693,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
15,4716,0,70,4441,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
47,1665,0,41,5064,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0
50,2356,0,48,5513,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
23,3675,0,61,3621,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1
18,3956,0,51,4797,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1
52,4558,0,76,3316,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
60,3161,0,54,2599,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1
26,3974,0,51,3936,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1
58,1637,0,59,5586,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
44,1294,0,68,4348,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
71,201,0,46,2968,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
71,4697,0,58,3496,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
57,4645,0,54,4169,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
31,2174,0,53,3057,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
64,1874,0,60,3310,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
55,4756,0,48,3258,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1
42,4408,0,64,4063,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
27,2130,0,62,2412,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0
29,483,0,51,5373,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
54,1674,0,54,4516,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0
54,4335,0,75,3401,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
26,2712,0,51,4528,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
27,489,0,67,3788,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0
53,860,0,48,2885,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
35,1411,0,66,5573,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
49,2897,0,58,4650,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
21,813,0,64,4937,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1
57,4063,0,48,4636,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0
45,4718,0,46,4451,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
26,3315,0,46,4388,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1
49,2046,0,64,2363,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
59,3144,0,74,4766,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
50,3415,0,40,4384,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
32,3071,0,52,4473,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
69,3963,0,64,4655,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1
47,512,0,75,3053,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1
60,4799,0,41,3034,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1
68,2197,0,65,5953,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
40,987,0,50,5257,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
56,3317,0,66,4497,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1
46,4101,0,47,2284,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
60,228,0,72,4399,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0
71,2463,0,78,2682,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
29,2953,0,41,4063,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
73,4360,0,75,3129,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
53,1115,0,59,5751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,1461,0,67,5875,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0
66,3002,0,65,3673,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
16,545,0,58,3498,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
42,3812,0,46,3049,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
72,390,0,40,3346,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0
74,4395,0,69,4680,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
68,548,0,40,2737,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0
71,603,0,47,4854,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0
17,677,0,52,4503,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1
52,4232,0,41,4504,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
43,2140,0,43,5858,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
31,3678,0,57,3871,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0
55,1006,0,72,4412,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0
73,4937,0,43,5198,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
47,3710,0,67,3259,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
37,4350,0,61,4250,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0
48,915,0,71,4768,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1
39,788,0,57,4974,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1
38,4595,0,46,5342,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1
41,2014,0,66,2645,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
19,4105,0,69,3939,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
48,4544,0,79,2376,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
70,1155,0,47,3781,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
29,1458,0,75,4925,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1
53,3228,0,73,3508,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
75,1082,0,40,4950,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
28,3319,0,70,2623,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
51,2480,0,62,2260,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
35,4900,0,80,4013,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0
43,4284,0,57,5477,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
75,941,0,58,2996,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
56,1306,0,50,4860,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0
72,3960,0,80,2255,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
69,4305,0,44,3226,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1
15,1908,0,56,3250,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
20,2717,0,72,3949,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
42,3810,0,49,3031,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24,2540,0,40,5721,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1
57,4194,0,54,5354,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1
39,644,0,76,4275,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
36,2204,0,72,2827,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
26,2731,0,50,2868,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
70,3226,0,41,5247,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
23,3068,0,72,3405,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
19,4275,0,44,4560,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
44,4128,0,49,4358,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
53,4925,0,41,3018,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
32,3447,0,65,3268,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
16,1576,0,54,5725,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1
57,205,0,59,4365,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1
70,2167,0,69,5224,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
67,2751,0,72,5224,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
73,2059,0,49,5259,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
34,2964,0,79,4953,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1
52,3923,0,69,3905,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
43,4608,0,50,4570,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
34,3644,0,51,4255,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0
28,1565,0,79,3106,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
74,2239,0,80,5925,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
50,2651,0,73,2316,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1
62,2237,0,40,2684,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
19,4121,0,74,4927,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
67,2895,0,56,5083,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0
42,4866,0,80,4069,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1
34,1330,0,69,4939,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
72,1846,0,79,3637,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
39,3788,0,61,3123,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
33,3646,0,71,5571,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
68,2396,0,65,5874,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0
24,294,0,62,4745,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0
45,2299,0,52,3905,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
40,1507,0,52,5689,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1
27,2140,0,64,4730,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
55,1317,0,78,4824,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
59,3008,0,48,4046,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1
51,4889,0,50,4254,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1
25,278,0,58,3358,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1
65,4967,0,50,4736,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1
43,1178,0,54,2637,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
34,2806,0,65,2728,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
67,2479,0,66,2958,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0
32,560,0,43,4438,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0
49,959,0,65,5189,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1
50,2986,0,55,5023,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0
37,252,0,43,5005,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
61,3845,0,77,4908,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1
47,3133,0,47,2607,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1
53,1779,0,51,4614,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
63,3616,0,74,3413,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1
64,3791,0,53,4929,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1
52,2305,0,54,4842,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
